FID,OBJECTID,OM,YR,MO,DY,DATE,TIME,TZ,ST,STF,STN,MAG,INJ,FAT,LOSS,CLOSS,SLAT,SLON,ELAT,ELON,LEN,WID,Shape_Leng
3997,57248,439373,2013,4,13,2013-04-13,14:30:00,3,TX,48,0,0,0,0,0.0,0.0,30.3006,-103.775,30.2629,-103.773,2.61,300,0.03775302
989,57250,434975,2013,4,14,2013-04-14,18:42:00,3,FL,12,0,0,0,0,0.0,0.0,28.3771,-80.7388,28.3814,-80.7363,0.33,100,0.004973933
990,57251,434978,2013,4,14,2013-04-14,19:11:00,3,FL,12,0,0,0,0,0.0,0.0,28.273,-80.7507,28.2714,-80.7418,0.55,100,0.009042681
18992,57249,434389,2013,4,14,2013-04-14,13:30:00,3,FL,12,0,0,0,0,0.02,0.0,29.7484,-84.8935,29.7456,-84.8627,1.86,10,0.030927021
6990,57256,446473,2013,4,17,2013-04-17,19:03:00,3,TX,48,0,0,0,0,0.005,0.0,34.17,-98.98,34.1759,-98.9635,1.03,100,0.017523131
6991,57257,446474,2013,4,17,2013-04-17,19:11:00,3,TX,48,0,0,0,0,0.0,0.0,34.2,-98.97,34.201,-98.9675,0.16,100,0.002692582
6992,57258,446459,2013,4,17,2013-04-17,19:35:00,3,OK,40,0,1,0,0,0.5,0.0,34.2688,-98.8032,34.2505,-98.7148,5.21,200,0.090274326
7977,57255,446456,2013,4,17,2013-04-17,17:50:00,3,OK,40,0,0,0,0,0.2,0.0,34.58,-98.5633,34.603,-98.5103,3.41,100,0.057775441
29991,57252,445853,2013,4,17,2013-04-17,16:31:00,3,MO,29,0,1,0,0,0.0,0.0,39.3775,-92.1188,39.4404,-92.0054,7.45,70,0.129676436
29992,57253,445861,2013,4,17,2013-04-17,16:35:00,3,MO,29,0,0,0,0,0.0,0.0,39.4018,-92.0592,39.4022,-92.058,0.07,40,0.001264911
29993,57254,445869,2013,4,17,2013-04-17,17:00:00,3,MO,29,0,0,0,0,0.0,0.0,39.5863,-91.8011,39.589,-91.7934,0.45,60,0.008159659
31983,57265,436300,2013,4,17,2013-04-17,23:48:00,3,OK,40,0,1,0,0,0.03,0.0,36.25,-95.2861,36.3061,-95.1922,6.5,100,0.109382017
32976,57259,436278,2013,4,17,2013-04-17,22:50:00,3,OK,40,0,0,0,0,0.0,0.0,35.8715,-96.0166,35.878,-96.0126,0.5,50,0.00763217
32977,57260,436279,2013,4,17,2013-04-17,23:01:00,3,OK,40,0,0,0,0,0.05,0.0,35.9739,-95.8363,35.988,-95.8506,1.3,250,0.020082336
32978,57261,436288,2013,4,17,2013-04-17,23:03:00,3,OK,40,0,1,0,0,0.25,0.0,35.97,-95.8503,35.9994,-95.8385,2.1,400,0.031679653
32979,57262,436297,2013,4,17,2013-04-17,23:28:00,3,OK,40,0,0,0,0,0.04,0.0,36.0989,-95.5336,36.1089,-95.5258,0.9,125,0.012682274
32980,57263,436298,2013,4,17,2013-04-17,23:29:00,3,OK,40,0,1,0,0,0.1,0.0,36.1216,-95.5246,36.1372,-95.5011,1.8,140,0.028206566
32981,57264,436299,2013,4,17,2013-04-17,23:33:00,3,OK,40,0,1,0,0,0.08,0.0,36.1465,-95.5014,36.157,-95.4771,1.9,180,0.026471501
12992,57269,439905,2013,4,18,2013-04-18,14:08:00,3,AR,5,0,1,0,0,0.02,0.0,33.0432,-91.97,33.0891,-91.9211,4.25,150,0.067067295
13983,57270,439912,2013,4,18,2013-04-18,15:38:00,3,AR,5,0,0,0,0,0.0,0.0,33.0751,-91.2272,33.0791,-91.2211,0.45,50,0.00729452
13984,57271,440271,2013,4,18,2013-04-18,16:03:00,3,MS,28,0,1,0,0,0.025,0.0,32.944,-91.061,32.959,-91.032,1.98,50,0.032649663
13985,57272,440272,2013,4,18,2013-04-18,16:09:00,3,MS,28,0,0,0,0,0.0,0.0,33.3193,-90.8568,33.3214,-90.8528,0.27,50,0.004517743
13986,57273,440269,2013,4,18,2013-04-18,16:19:00,3,LA,22,0,1,0,0,0.05,0.0,32.5705,-91.2043,32.582,-91.157,2.87,75,0.048677935
13987,57274,440276,2013,4,18,2013-04-18,16:21:00,3,MS,28,0,0,0,0,0.0,0.0,33.027,-90.87,33.032,-90.844,1.55,50,0.026476412
13988,57275,440270,2013,4,18,2013-04-18,16:23:00,3,LA,22,0,0,0,0,0.0,0.0,32.448,-91.216,32.452,-91.211,0.4,50,0.006403125
13989,57276,440277,2013,4,18,2013-04-18,16:29:00,3,MS,28,0,0,0,0,0.005,0.0,33.0655,-90.7431,33.0678,-90.7393,0.27,25,0.004441848
26970,57268,441168,2013,4,18,2013-04-18,07:36:00,3,IL,17,0,0,0,0,0.015,0.0,40.4563,-88.3207,40.4622,-88.3133,0.57,20,0.009464146
27972,57277,439511,2013,4,18,2013-04-18,19:24:00,3,KY,21,0,0,0,0,0.01,0.0,36.5479,-88.7334,36.551,-88.7289,0.33,100,0.005464433
27973,57278,439512,2013,4,18,2013-04-18,19:31:00,3,KY,21,0,0,0,0,0.003,0.0,36.6065,-88.6542,36.65,-88.6361,3.17,100,0.047115399
27974,57279,439513,2013,4,18,2013-04-18,19:54:00,3,KY,21,0,0,0,0,0.043,0.0,36.8578,-88.52,36.8834,-88.4633,3.6,150,0.062211349
31984,57266,436302,2013,4,18,2013-04-18,00:07:00,3,OK,40,0,1,2,0,0.75,0.0,36.3752,-95.0788,36.4011,-95.0248,3.5,350,0.059889998
31985,57267,436304,2013,4,18,2013-04-18,00:30:00,3,OK,40,0,2,0,0,0.4,0.0,36.4918,-94.7809,36.5513,-94.6567,8.0,800,0.137716735
18993,57282,444681,2013,4,19,2013-04-19,11:12:00,3,GA,13,0,2,1,0,0.5025,0.0,33.5069,-83.7465,33.5408,-83.6246,11.04,175,0.126526001
21985,57284,449088,2013,4,19,2013-04-19,17:26:00,3,MD,24,0,0,0,0,0.025,0.005,38.837,-76.813,38.843,-76.807,0.5,75,0.008485283
22991,57283,449087,2013,4,19,2013-04-19,16:36:00,3,VA,51,0,1,0,0,0.04,0.002,38.3,-78.49,38.31,-78.49,0.75,150,0.010000003
25980,57280,449571,2013,4,19,2013-04-19,01:03:00,3,TN,47,0,1,0,0,0.0,0.0,35.2169,-86.4448,35.2279,-86.3916,3.1,400,0.054325332
25981,57281,449576,2013,4,19,2013-04-19,01:09:00,3,TN,47,0,1,0,0,0.0,0.0,35.2279,-86.3916,35.2669,-86.3351,4.17,400,0.06865313
54981,57285,436335,2013,4,19,2013-04-19,17:53:00,3,NY,36,0,0,0,0,0.1,0.0,42.2472,-75.452,42.2675,-75.3948,3.2,200,0.060695405
13990,57286,446499,2013,4,24,2013-04-24,08:55:00,3,LA,22,0,0,0,0,0.02,0.0,30.301,-91.109,30.303,-91.103,0.38,75,0.006324558
14991,57287,446496,2013,4,24,2013-04-24,10:48:00,3,LA,22,0,1,0,0,0.15,0.0,30.044,-90.272,30.031,-90.272,0.9,50,0.013000003
14992,57288,446497,2013,4,24,2013-04-24,10:52:00,3,LA,22,0,0,2,0,0.1,0.0,30.009,-90.2,29.983,-90.178,2.23,75,0.03405878
36983,57289,449210,2013,4,26,2013-04-26,17:31:00,3,OK,40,0,0,0,0,0.0,0.0,35.95,-98.99,35.949,-98.9873,0.16,50,0.002879237
11978,57290,439067,2013,4,27,2013-04-27,19:32:00,3,LA,22,0,1,0,0,0.0,0.0,32.38,-93.0949,32.3699,-93.0576,2.29,880,0.03864325
14993,57292,448010,2013,4,27,2013-04-27,20:55:00,3,MS,28,0,2,0,0,0.12,0.0,34.184,-89.9106,34.1905,-89.8992,0.79,75,0.013122883
27975,57291,463806,2013,4,27,2013-04-27,20:13:00,3,TN,47,0,1,1,0,0.1,0.0,35.3746,-89.4956,35.3762,-89.4758,1.12,250,0.019864546
18994,57293,445194,2013,4,28,2013-04-28,11:30:00,3,GA,13,0,0,0,0,0.06,0.0,33.2877,-84.7611,33.2888,-84.759,0.14,50,0.002370654
18995,57294,445196,2013,4,28,2013-04-28,13:20:00,3,GA,13,0,0,0,0,0.02,0.0,33.4733,-84.0381,33.4765,-84.0204,1.05,100,0.017986946
19995,57295,437864,2013,4,28,2013-04-28,16:08:00,3,GA,13,0,0,0,0,0.012,0.0,33.6543,-82.4636,33.6625,-82.4445,1.24,40,0.020785818
20988,57296,437865,2013,4,28,2013-04-28,17:42:00,3,SC,45,0,0,0,0,0.01,0.0,34.31,-80.91,34.31,-80.91,0.25,50,0
2989,57297,448502,2013,4,29,2013-04-29,12:01:00,3,TX,48,0,0,0,0,0.0,0.0,28.04,-97.38,28.0623,-97.3701,1.66,20,0.024398775
2990,57298,448519,2013,4,29,2013-04-29,12:26:00,3,TX,48,0,0,0,0,0.0,0.0,28.0958,-97.38,28.0973,-97.3798,0.1,10,0.001513276
2991,57299,448522,2013,4,29,2013-04-29,12:56:00,3,TX,48,0,0,0,0,0.0,0.0,28.4207,-97.1312,28.4238,-97.131,0.22,10,0.003106445
991,57300,447440,2013,4,30,2013-04-30,11:56:00,3,FL,12,0,0,0,0,0.0,0.0,26.5811,-80.0376,26.5804,-80.0396,0.14,10,0.002118963
4993,57301,438094,2013,4,30,2013-04-30,16:18:00,3,TX,48,0,0,0,0,0.0,0.0,33.4475,-101.858,33.4475,-101.856,0.12,10,0.002000001
992,57302,454080,2013,5,2,2013-05-02,11:25:00,3,FL,12,0,0,0,0,0.0,0.0,26.3754,-80.0834,26.3798,-80.0763,0.4,50,0.008352847
20989,57303,440000,2013,5,4,2013-05-04,19:14:00,3,FL,12,0,0,0,0,0.5,0.0,29.79,-81.43,29.78,-81.42,0.91,200,0.014142139
41986,57304,456906,2013,5,7,2013-05-07,16:10:00,3,ID,16,0,0,0,0,0.0,0.0,43.8993,-112.487,43.8899,-112.507,1.17,5,0.022098873
5992,57307,443610,2013,5,8,2013-05-08,16:55:00,3,TX,48,0,0,0,0,0.0,0.0,33.35,-100.48,33.35,-100.48,0.01,40,0
34976,57312,446587,2013,5,8,2013-05-08,19:18:00,3,OK,40,0,0,0,0,0.0,0.0,35.2691,-97.8899,35.2691,-97.8899,0.1,50,0
36984,57309,457661,2013,5,8,2013-05-08,17:30:00,3,KS,20,0,0,0,0,0.0,0.0,38.9745,-99.1969,38.9746,-99.1931,0.21,50,0.003801317
36985,57310,457651,2013,5,8,2013-05-08,17:30:00,3,KS,20,0,0,0,0,0.0,0.0,38.97,-99.2,38.9706,-99.1877,0.66,100,0.012314629
36986,57311,439195,2013,5,8,2013-05-08,17:39:00,3,KS,20,0,0,0,0,0.0,0.0,39.0,-99.02,39.0032,-99.0136,0.41,50,0.00715542
39983,57305,447858,2013,5,8,2013-05-08,13:54:00,3,CO,8,0,0,0,0,0.0,0.0,38.1,-102.43,38.1,-102.43,0.1,75,0
41987,57308,451821,2013,5,8,2013-05-08,17:20:00,3,ID,16,0,0,0,0,0.0,0.0,42.8019,-114.409,42.8121,-114.395,1.0,20,0.017321665
45983,57306,451149,2013,5,8,2013-05-08,16:00:00,3,SD,46,0,0,0,0,0.0,0.0,43.1,-97.35,43.1,-97.34,0.5,25,0.010000003
6993,57314,465038,2013,5,9,2013-05-09,16:00:00,3,OK,40,0,0,0,0,0.0,0.0,34.66,-98.95,34.66,-98.95,0.1,10,0
6994,57317,465039,2013,5,9,2013-05-09,17:21:00,3,OK,40,0,0,0,0,0.0,0.0,34.5197,-99.3905,34.5197,-99.3905,0.1,20,0
11979,57320,456343,2013,5,9,2013-05-09,22:35:00,3,LA,22,0,0,0,0,0.01,0.0,30.6825,-93.4706,30.6897,-93.4553,1.04,20,0.01690947
26971,57318,457119,2013,5,9,2013-05-09,18:14:00,3,IN,18,0,0,0,0,0.002,0.0,39.3759,-87.4145,39.3758,-87.4118,0.14,20,0.002701851
26972,57319,457052,2013,5,9,2013-05-09,18:24:00,3,IN,18,0,0,0,0,0.0015,0.0,39.388,-87.3101,39.3895,-87.3122,0.15,20,0.002580698
27976,57316,451248,2013,5,9,2013-05-09,16:41:00,3,IL,17,0,0,0,0,0.0,0.0,39.5158,-89.1932,39.5237,-89.1922,0.55,20,0.007963041
41988,57315,444292,2013,5,9,2013-05-09,16:30:00,3,OR,41,0,0,0,0,0.0,0.0,45.5209,-117.372,45.521,-117.372,0.1,10,0.0001
55986,57313,455564,2013,5,9,2013-05-09,14:31:00,3,MA,25,0,0,0,0,0.02,0.0,42.0981,-71.0962,42.1023,-71.0915,0.38,50,0.006303176
11980,57321,451363,2013,5,10,2013-05-10,00:45:00,3,LA,22,0,0,0,0,0.025,0.0,30.0176,-93.1707,30.0072,-93.1619,0.89,75,0.013623513
7978,57322,443198,2013,5,15,2013-05-15,16:33:00,3,TX,48,0,0,0,0,0.03,0.0,33.814,-97.881,33.825,-97.867,1.11,70,0.017804498
7979,57323,443091,2013,5,15,2013-05-15,17:14:00,3,TX,48,0,0,0,0,0.0,0.003,31.655,-98.58,31.639,-98.525,3.42,50,0.057280029
7980,57325,443199,2013,5,15,2013-05-15,17:41:00,3,TX,48,0,0,0,0,0.0,0.02,32.771,-98.072,32.77,-98.067,0.3,50,0.005099021
7981,57326,443200,2013,5,15,2013-05-15,17:50:00,3,TX,48,0,1,1,0,0.1,0.0,33.845,-97.683,33.857,-97.673,1.01,200,0.015620504
7982,57327,443201,2013,5,15,2013-05-15,17:51:00,3,TX,48,0,1,0,0,0.125,0.0,33.434,-97.89,33.481,-97.862,3.63,240,0.054708328
7983,57328,443203,2013,5,15,2013-05-15,18:03:00,3,TX,48,0,1,0,0,0.06,0.0,32.747,-98.0302,32.7365,-97.9991,1.95,400,0.032824694
7984,57329,444349,2013,5,15,2013-05-15,18:18:00,3,TX,48,0,0,0,0,0.04,0.0,33.841,-97.589,33.838,-97.573,0.94,150,0.016278825
7985,57330,443340,2013,5,15,2013-05-15,18:22:00,3,TX,48,0,0,0,0,0.0,0.02,32.72,-97.942,32.718,-97.934,0.49,70,0.008246212
7986,57331,443342,2013,5,15,2013-05-15,18:35:00,3,TX,48,0,0,0,0,0.0,0.01,33.408,-97.6719,33.408,-97.66,0.69,25,0.011900003
7987,57332,443345,2013,5,15,2013-05-15,18:53:00,3,TX,48,0,0,0,0,0.04,0.08,32.639,-97.806,32.641,-97.781,1.46,200,0.02507988
7988,57333,443090,2013,5,15,2013-05-15,18:58:00,3,TX,48,0,4,54,6,143.0,0.0,32.412,-97.754,32.438,-97.7243,2.5,400,0.039472656
7989,57334,443349,2013,5,15,2013-05-15,19:05:00,3,TX,48,0,0,0,0,0.02,0.0,32.566,-97.675,32.566,-97.673,0.12,20,0.002000001
7990,57335,443350,2013,5,15,2013-05-15,19:09:00,3,TX,48,0,1,0,0,0.36,0.01,32.356,-97.633,32.351,-97.592,2.44,300,0.041303763
7991,57336,443352,2013,5,15,2013-05-15,19:19:00,3,TX,48,0,0,0,0,0.01,0.0,32.555,-97.664,32.554,-97.661,0.19,30,0.003162278
7992,57337,443354,2013,5,15,2013-05-15,19:34:00,3,TX,48,0,0,0,0,0.0,0.01,31.512,-98.135,31.515,-98.135,0.21,30,0.003000001
7993,57338,443355,2013,5,15,2013-05-15,19:35:00,3,TX,48,0,0,0,0,0.0,0.02,31.502,-98.145,31.506,-98.128,1.04,40,0.017464254
8994,57324,446638,2013,5,15,2013-05-15,17:34:00,3,OK,40,0,0,0,0,0.02,0.0,34.7805,-96.7083,34.7844,-96.7008,0.5,50,0.008453403
8995,57339,443356,2013,5,15,2013-05-15,20:12:00,3,TX,48,0,3,7,0,124.0,0.0,32.255,-97.495,32.339,-97.406,7.79,1733,0.122380579
8996,57340,443357,2013,5,15,2013-05-15,20:45:00,3,TX,48,0,0,0,0,0.0,0.02,32.311,-97.297,32.311,-97.275,1.28,400,0.022000006
8997,57341,443358,2013,5,15,2013-05-15,23:05:00,3,TX,48,0,1,1,0,0.65,0.0,32.325,-96.631,32.364,-96.536,6.17,400,0.102693744
11981,57342,440393,2013,5,16,2013-05-16,13:20:00,3,TX,48,0,1,1,0,0.1,0.0,32.4911,-94.1534,32.4852,-94.1299,1.43,500,0.024229328
11982,57343,440394,2013,5,16,2013-05-16,13:34:00,3,TX,48,0,1,0,0,0.05,0.0,32.4636,-94.0565,32.4597,-94.0509,0.42,200,0.006824224
11983,57344,440396,2013,5,16,2013-05-16,13:39:00,3,LA,22,0,1,1,0,0.25,0.0,32.4468,-93.9625,32.408,-93.8855,5.23,1400,0.086223222
11984,57345,444290,2013,5,16,2013-05-16,14:05:00,3,LA,22,0,0,0,0,0.0,0.0,32.3345,-93.8128,32.3303,-93.7705,2.48,350,0.042508011
6995,57351,443359,2013,5,17,2013-05-17,18:34:00,3,TX,48,0,0,0,0,0.0,0.005,32.99,-98.81,32.98,-98.797,1.02,75,0.016401222
6996,57352,443360,2013,5,17,2013-05-17,18:50:00,3,TX,48,0,1,0,0,0.08,0.0,32.999,-98.784,32.9615,-98.8145,3.14,20,0.048337366
16998,57346,443675,2013,5,17,2013-05-17,13:00:00,3,AL,1,0,0,0,0,0.05,0.0,34.76,-86.9748,34.7867,-86.959,2.04,50,0.031024675
26973,57347,443676,2013,5,17,2013-05-17,13:45:00,3,AL,1,0,0,0,0,0.1,0.0,34.9546,-86.8794,34.9566,-86.8782,0.15,50,0.002332381
42982,57348,442482,2013,5,17,2013-05-17,15:54:00,3,NE,31,0,0,0,0,0.0,0.0,42.7813,-103.4,42.82,-103.4,2.67,50,0.038700005
47990,57349,452263,2013,5,17,2013-05-17,16:45:00,3,MN,27,0,0,0,0,0.0,0.0,43.83,-95.215,43.83,-95.205,0.5,50,0.010000002
47991,57350,452267,2013,5,17,2013-05-17,17:10:00,3,MN,27,0,0,0,0,0.0,0.0,43.72,-95.175,43.72,-95.165,0.5,50,0.010000003
33976,57361,441423,2013,5,18,2013-05-18,21:35:00,3,KS,20,0,1,0,0,0.0,0.0,39.486,-97.278,39.581,-97.233,6.99,75,0.105118997
33977,57362,441425,2013,5,18,2013-05-18,22:00:00,3,KS,20,0,0,0,0,0.0,0.0,39.811,-97.056,39.814,-97.051,0.34,50,0.005830955
36987,57353,457700,2013,5,18,2013-05-18,16:27:00,3,KS,20,0,0,0,0,0.0,0.0,38.7602,-99.8556,38.7798,-99.8075,2.92,100,0.051940073
36988,57355,457699,2013,5,18,2013-05-18,17:03:00,3,KS,20,0,0,0,0,0.0,0.0,38.6771,-99.7453,38.6794,-99.7404,0.31,100,0.005412949
36989,57356,457690,2013,5,18,2013-05-18,17:09:00,3,KS,20,0,1,0,0,0.0,0.0,38.8509,-99.5849,38.8665,-99.5602,1.71,50,0.029213873
36990,57357,457692,2013,5,18,2013-05-18,17:37:00,3,KS,20,0,0,0,0,0.0,0.0,38.8259,-99.4319,38.8293,-99.4225,0.56,50,0.009996002
36991,57358,457695,2013,5,18,2013-05-18,18:18:00,3,KS,20,0,4,0,0,0.14,0.0,38.1429,-99.4706,38.231,-99.4301,7.0,1100,0.096963205
36992,57359,457698,2013,5,18,2013-05-18,18:49:00,3,KS,20,0,1,0,0,0.0,0.0,38.2011,-99.2768,38.2258,-99.3187,4.0,100,0.048638475
36993,57360,457697,2013,5,18,2013-05-18,19:10:00,3,KS,20,0,0,0,0,0.0,0.0,38.242,-99.1818,38.2563,-99.1484,2.06,100,0.036332499
43991,57354,442492,2013,5,18,2013-05-18,16:58:00,3,NE,31,0,0,0,0,0.0,0.0,41.7303,-102.85,41.7447,-102.85,1.0,50,0.014400002
30988,57389,441608,2013,5,19,2013-05-19,23:23:00,3,MO,29,0,0,0,0,0.25,0.0,37.3881,-93.9668,37.3921,-93.9561,0.65,100,0.011423225
31986,57388,441619,2013,5,19,2013-05-19,23:06:00,3,MO,29,0,1,0,0,0.2,0.0,37.1672,-94.2801,37.1704,-94.2741,0.5,100,0.006800002
32982,57377,441426,2013,5,19,2013-05-19,16:27:00,3,KS,20,0,1,0,0,0.0,0.0,38.3232,-96.207,38.4306,-96.1131,9.0,75,0.142660359
33978,57371,451533,2013,5,19,2013-05-19,15:41:00,3,OK,40,0,3,4,0,0.0,0.0,35.693,-97.232,35.847,-96.92,20.84,1200,0.347936856
33979,57372,441895,2013,5,19,2013-05-19,15:46:00,3,KS,20,0,0,0,0,0.0,0.0,37.3404,-97.1549,37.3461,-97.1442,0.71,50,0.012123534
33980,57374,441899,2013,5,19,2013-05-19,15:55:00,3,KS,20,0,1,0,0,0.0,0.0,37.3705,-97.0941,37.3865,-97.0675,1.84,60,0.03104127
33981,57375,441898,2013,5,19,2013-05-19,16:05:00,3,KS,20,0,0,0,0,0.0,0.0,38.59,-97.08,38.5946,-97.0738,0.46,50,0.007720106
33982,57376,441488,2013,5,19,2013-05-19,16:17:00,3,KS,20,0,0,0,0,0.0,0.0,38.6138,-97.0632,38.6138,-97.0632,0.1,25,0
33983,57378,441897,2013,5,19,2013-05-19,16:59:00,3,KS,20,0,0,0,0,0.0,0.0,37.0944,-97.056,37.0958,-97.0529,0.19,50,0.003401471
33984,57379,451505,2013,5,19,2013-05-19,17:00:00,3,OK,40,0,4,10,2,0.0,0.0,35.2531,-97.3001,35.423,-96.981,23.0,1500,0.361511935
33985,57381,451536,2013,5,19,2013-05-19,17:40:00,3,OK,40,0,0,0,0,0.0,0.0,35.3365,-97.0228,35.3644,-97.0186,2.0,30,0.028214363
33986,57383,442444,2013,5,19,2013-05-19,17:47:00,3,OK,40,0,0,0,0,0.0,0.0,35.9323,-96.6143,35.9328,-96.6133,0.2,50,0.001118034
33987,57384,451515,2013,5,19,2013-05-19,17:59:00,3,OK,40,0,2,0,0,0.0,0.0,35.458,-96.795,35.526,-96.698,7.25,450,0.118460989
33988,57386,451531,2013,5,19,2013-05-19,18:17:00,3,OK,40,0,1,0,0,0.05,0.0,35.5323,-96.6538,35.6547,-96.4493,14.42,700,0.238331777
34977,57363,441873,2013,5,19,2013-05-19,14:10:00,3,KS,20,0,0,0,0,0.0,0.0,37.4504,-97.6697,37.4565,-97.6627,0.57,50,0.009284937
34978,57364,441874,2013,5,19,2013-05-19,14:19:00,3,KS,20,0,0,0,0,0.0,0.0,37.4937,-97.5864,37.5028,-97.5775,0.8,50,0.012728711
34979,57365,441880,2013,5,19,2013-05-19,14:37:00,3,KS,20,0,2,0,0,0.0,0.0,37.5797,-97.5061,37.6099,-97.4309,4.61,300,0.081037541
34980,57366,441883,2013,5,19,2013-05-19,15:12:00,3,KS,20,0,0,0,0,0.0,0.0,37.14,-97.49,37.1409,-97.4824,0.42,50,0.007653106
34981,57367,451523,2013,5,19,2013-05-19,15:22:00,3,OK,40,0,1,0,0,0.0,0.0,35.624,-97.481,35.643,-97.406,4.5,900,0.077369264
34982,57368,451524,2013,5,19,2013-05-19,15:33:00,3,OK,40,0,1,0,0,0.0,0.0,35.6534,-97.3621,35.6544,-97.3523,0.54,200,0.00985089
34983,57369,441893,2013,5,19,2013-05-19,15:39:00,3,KS,20,0,0,0,0,0.0,0.0,37.0311,-97.4673,37.0322,-97.4589,0.47,50,0.008471719
34984,57370,441894,2013,5,19,2013-05-19,15:40:00,3,KS,20,0,0,0,0,0.0,0.0,37.0333,-97.4151,37.0337,-97.4079,0.4,50,0.007211105
45984,57373,450156,2013,5,19,2013-05-19,15:51:00,3,NE,31,0,1,0,0,0.04,0.0,41.439,-98.365,41.442,-98.363,0.23,25,0.003605552
48990,57380,440819,2013,5,19,2013-05-19,17:32:00,3,IA,19,0,0,0,0,0.004,0.0,41.5878,-94.0668,41.6039,-94.0329,2.08,100,0.03752893
48991,57382,440821,2013,5,19,2013-05-19,17:45:00,3,IA,19,0,1,0,0,0.05,0.0,41.6656,-93.9073,41.6774,-93.8845,1.43,100,0.025672558
48992,57385,440822,2013,5,19,2013-05-19,18:07:00,3,IA,19,0,1,0,0,0.09,0.0,41.8463,-93.6687,41.865,-93.5808,4.71,150,0.089867148
50985,57387,454690,2013,5,19,2013-05-19,19:02:00,3,IL,17,0,0,0,0,0.0,0.0,42.0,-89.99,42.0,-89.99,0.1,50,0
6997,57397,455750,2013,5,20,2013-05-20,15:35:00,3,TX,48,0,0,0,0,0.0,0.0,31.86,-99.01,31.86,-98.99,1.17,50,0.020000004
6998,57404,455772,2013,5,20,2013-05-20,16:41:00,3,TX,48,0,1,0,0,0.1,0.0,31.83,-98.79,31.78,-98.77,3.65,350,0.053851658
6999,57406,455774,2013,5,20,2013-05-20,17:00:00,3,TX,48,0,0,0,0,0.0,0.0,31.73,-98.78,31.73,-98.78,0.2,50,0
7994,57391,453283,2013,5,20,2013-05-20,13:58:00,3,OK,40,0,0,0,0,0.0,0.0,34.5564,-97.9129,34.5664,-97.9,1.0,30,0.016322075
7995,57392,453285,2013,5,20,2013-05-20,14:07:00,3,OK,40,0,1,0,0,0.02,0.0,34.5965,-97.9331,34.64,-97.8904,4.0,200,0.060955242
7996,57403,443361,2013,5,20,2013-05-20,16:41:00,3,TX,48,0,0,0,0,0.0,0.005,33.798,-97.931,33.798,-97.915,0.92,50,0.016000003
7997,57418,443362,2013,5,20,2013-05-20,18:25:00,3,TX,48,0,0,0,0,0.0,0.005,31.677,-98.485,31.68,-98.467,1.08,100,0.018248291
9999,57413,453289,2013,5,20,2013-05-20,17:49:00,3,OK,40,0,1,0,0,0.03,0.0,34.4479,-96.2849,34.47,-96.1849,5.9,250,0.102412965
28982,57425,452529,2013,5,20,2013-05-20,21:14:00,3,IL,17,0,2,3,0,0.0,0.0,39.072,-89.7264,39.0718,-89.7226,0.2,75,0.003805261
29994,57417,451862,2013,5,20,2013-05-20,18:24:00,3,MO,29,0,1,0,0,0.0,0.0,39.6938,-91.4486,39.7036,-91.4309,1.16,50,0.02023191
30989,57400,451186,2013,5,20,2013-05-20,15:57:00,3,MO,29,0,1,0,0,0.02,0.0,38.7079,-93.3886,38.859,-93.3,14.5,200,0.175160445
30990,57402,441623,2013,5,20,2013-05-20,16:37:00,3,MO,29,0,0,0,0,0.05,0.0,37.654,-93.8301,37.6635,-93.7728,3.2,100,0.058082199
30991,57415,441632,2013,5,20,2013-05-20,17:56:00,3,MO,29,0,0,0,0,0.0,0.0,37.9375,-93.636,37.9389,-93.6273,0.48,200,0.008811926
30992,57416,455302,2013,5,20,2013-05-20,18:24:00,3,AR,5,0,1,0,0,0.05,0.0,36.32,-93.9296,36.33,-93.9235,0.8,270,0.011713669
30993,57419,441641,2013,5,20,2013-05-20,18:50:00,3,MO,29,0,1,0,0,0.05,0.0,36.6279,-93.5845,36.6423,-93.5672,1.42,200,0.022508892
30994,57420,441631,2013,5,20,2013-05-20,19:05:00,3,MO,29,0,1,0,0,0.0,0.0,36.7895,-93.3925,36.7911,-93.3682,1.35,100,0.024352624
30995,57421,441633,2013,5,20,2013-05-20,19:05:00,3,MO,29,0,0,0,0,0.0,0.0,36.7755,-93.3772,36.7838,-93.3757,0.58,100,0.008434454
30996,57424,441626,2013,5,20,2013-05-20,19:46:00,3,MO,29,0,0,0,0,0.05,0.0,38.33,-92.87,38.3362,-92.8589,0.74,100,0.012714168
31987,57407,441628,2013,5,20,2013-05-20,17:03:00,3,MO,29,0,1,0,0,0.05,0.0,37.5204,-94.4237,37.5914,-94.3375,6.81,100,0.111675626
31988,57408,455290,2013,5,20,2013-05-20,17:25:00,3,OK,40,0,2,0,0,1.0,0.0,36.8129,-94.8461,36.8298,-94.6706,10.0,800,0.176311871
31989,57409,455295,2013,5,20,2013-05-20,17:32:00,3,OK,40,0,1,0,0,0.0,0.0,35.9476,-94.7581,35.9641,-94.7285,2.0,150,0.033888208
31990,57410,455293,2013,5,20,2013-05-20,17:32:00,3,OK,40,0,1,0,0,0.25,0.0,36.8128,-94.7701,36.8359,-94.6062,9.31,600,0.165519891
31991,57411,455296,2013,5,20,2013-05-20,17:35:00,3,OK,40,0,1,0,0,0.015,0.0,35.939,-94.7271,35.969,-94.7012,2.5,300,0.039633453
